case_id,type,canonical,matched,normalized,statute,date,year
2025_3_1309_1349_EN,section,Section 57,s.57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,"ss.196, 197(1), 299, 302, 57",196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 57,s.57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 57,s.57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,"ss.196,
197, 299",196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,s.173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,"ss.196, 197(1), 299, 302, 57",196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,s.196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,s.196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 153,s.153,153,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,s.196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,s.196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,"Sections 196, 197(1), 302, 299, 57",196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 528,Section 528,528,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,Section 196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 299,Section 299,299,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 302,Section 302,302,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 302,Section 302,302,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 57,Section 57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section  173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 64,Section 64,64,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 65,Section 65,65,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 66,Section 66,66,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 67,Section 67,67,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 68,Section 68,68,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 69,Section 69,69,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 70,"Section
70",70,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 71,Section 71,71,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 74,Section 74,74,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 75,Section 75,75,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 76,Section 76,76,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 77,"Section
77",77,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 78,Section 78,78,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 79,Section 79,79,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 124,Section 124,124,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 64,Section 64,64,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 65,Section 65,65,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 66,Section 66,66,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 67,Section 67,67,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 68,Section 68,68,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 69,Section 69,69,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 70,Section 70,70,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 71,Section 71,71,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 74,"Section
74",74,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 75,Section 75,75,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 76,Section 76,76,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 77,Section 77,77,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 78,Section 78,78,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 79,"Section
79",79,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 124,Section 124,124,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 183,Section 183,183,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 175,"Section
175",175,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 115,Section 115,115,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 117,Section 117,117,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,Section 196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,Section 196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 197,"Sections 197, 299",197,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,Section 196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 57,Section 57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 57,Section 57,57,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,"Section
173",173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,"Sections 196, 197, 299",196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 196,Section 196,196,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 197,"Sections 197, 299",197,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2025_3_1309_1349_EN,section,Section 173,Section 173,173,Bharatiya Nyaya Sanhita,,2025
2024_10_1513_1632_EN,section,Section 199,Section 199,199,Bharatiya Nyaya Sanhita,,2024
2024_10_154_314_EN,section,Section 482,"Section
482",482,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 530,Section 530,530,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 69,Section 69,69,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 482,Section 482,482,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 69,Section 69,69,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 278E,Section 278E,278E,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 30,Section 30,30,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 30,Section 30,30,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 30,Section 30,30,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 14,Section 14,14,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 15,Section 15,15,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 15,Section 15,15,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 14,Section 14,14,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_10_154_314_EN,section,Section 15,Section 15,15,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 50,Section 50,50,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 45,Section 45,45,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 479,Section 479,479,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 479,Section 479,479,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 479,Section 479,479,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_12_627_636_EN,section,Section 50,Section 50,50,Bharatiya Nagarik Suraksha Sanhita,,2024
2024_6_129_163_EN,section,Section 85,Sections 85,85,Bharatiya Nyaya Sanhita,,2024
2024_7_1321_1346_EN,statute,ABSA. Such an incongruent situation could be averted by amending the Rules,"ABSA. Such an
incongruent situation could be averted by amending the Rules",ABSA. Such an incongruent situation could be averted by amending the Rules,ABSA. Such an incongruent situation could be averted by amending the Rules,,2024
2025_10_354_367_EN,section,Section 528,Section 528,528,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_11_291_326_EN,section,Section 38,Section 38,38,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_11_37_59_EN,section,Section 8,"Section
8",8,Bharatiya Sakshya Adhiniyam,,2025
2025_11_37_59_EN,section,Section 6,Section 6,6,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 147,Section 147,147,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 148,Section 148,148,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 147,Section 147,147,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 148,Section 148,148,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 144,Section 144,144,Bharatiya Sakshya Adhiniyam,,2025
2025_12_221_247_EN,section,Section 145,Section 145,145,Bharatiya Sakshya Adhiniyam,,2025
2025_12_43_122_EN,section,Section 2,s.2,2,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 3,s.3,3,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 19,Section 19,19,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 19,Section 19,19,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 3,Section 3,3,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 2,Section 2,2,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 3,Section 3,3,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 2,Section 2,2,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 19,"Section
19",19,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,statute,Bharatiya Nyaya Sanhita,"This Court observed that the definition of
the BNS emphasizes due care and attention whereas the definition
of the GC Act",Bharatiya Nyaya Sanhita,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 3,Section 3,3,Bharatiya Nyaya Sanhita,,2025
2025_12_43_122_EN,section,Section 2,Section 2,2,Bharatiya Nyaya Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 210,"Section
210",210,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 173,"Section
173",173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 210,"Section
210",210,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 173,Section 173,173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156(3),Section 156(3),156(3),Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156(3),Section 156(3),156(3),Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 154,Sections 154,154,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156(3),Section 156(3),156(3),Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 175,Section 175,175,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 173,"Section
173",173,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_1_1469_1490_EN,section,Section 156,Section 156,156,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_1241_1272_EN,section,Section 17,Section 17,17,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 42,Section 42,42,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 41,Section 41,41,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 35,"Section
35",35,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 50,Section 50,50,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 47,Section 47,47,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 50,Section 50,50,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_424_451_EN,section,Section 47,Section 47,47,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_2_80_91_EN,section,Section 306,s.306,306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,s.306,306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,s.306,306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,s.306,306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 108,"ss.108, 45",108,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,"ss.306, 107",306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,s.306,306,Bharatiya Nyaya Sanhita,,2025
2025_2_80_91_EN,section,Section 306,Section 306,306,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 7,s.7,7,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 61,s.61,61,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 61,s.61,61,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 7,s.7,7,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 61,s.61,61,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 7,Section 7,7,Bharatiya Nyaya Sanhita,,2025
2025_3_1531_1546_EN,section,Section 61,Section 61,61,Bharatiya Nyaya Sanhita,,2025
2025_4_1476_1489_EN,section,Section 218,Section 218,218,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_1476_1489_EN,section,Section 531,Section 531,531,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_1507_1521_EN,section,Section 351,s.351,351,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_2536_2548_EN,section,Section 19,"Section
19",19,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_2536_2548_EN,section,Section 197,Section 197,197,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_2536_2548_EN,section,Section 218,Section 218,218,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_2536_2548_EN,section,Section 19,Section 19,19,Bharatiya Nagarik Suraksha Sanhita,,2025
2025_4_2730_2735_EN,section,Section 498A,s.498A,498A,Bharatiya Nyaya Sanhita,,2025
2025_4_2730_2735_EN,section,Section 84,s.84,84,Bharatiya Nyaya Sanhita,,2025
2025_4_2730_2735_EN,section,Section 498A,s.498A,498A,Bharatiya Nyaya Sanhita,,2025
2025_4_2730_2735_EN,section,Section 498A,s.498A,498A,Bharatiya Nyaya Sanhita,,2025
2025_4_2730_2735_EN,section,Section 84,s.84,84,Bharatiya Nyaya Sanhita,,2025
2025_4_2730_2735_EN,section,Section 498A,Section 498A,498A,Bharatiya Nyaya Sanhita,,2025
